sku,vendor_id,vendor_name,product_name,brand,category,gender,description,price,gtin,image_url,colour,size,material,submitted_at,vendor_approved,monthly_sales,gross_margin_pct
SKU-DEMO-0083,VENDOR-DEMO-0083,Fictional Supplier 0083,Demo Cotton Shirt 83,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000831,https://example.com/demo/SKU-DEMO-0083.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0084,VENDOR-DEMO-0084,Fictional Supplier 0084,Demo Cotton Shirt 84,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000848,https://example.com/demo/SKU-DEMO-0084.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0085,VENDOR-DEMO-0085,Fictional Supplier 0085,Demo Cotton Shirt 85,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000855,https://example.com/demo/SKU-DEMO-0085.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0086,VENDOR-DEMO-0086,Fictional Supplier 0086,Demo Cotton Shirt 86,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000862,https://example.com/demo/SKU-DEMO-0086.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0087,VENDOR-DEMO-0087,Fictional Supplier 0087,Demo Cotton Shirt 87,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000879,https://example.com/demo/SKU-DEMO-0087.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0088,VENDOR-DEMO-0088,Fictional Supplier 0088,Demo Cotton Shirt 88,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000886,https://example.com/demo/SKU-DEMO-0088.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0089,VENDOR-DEMO-0089,Fictional Supplier 0089,Demo Cotton Shirt 89,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000893,https://example.com/demo/SKU-DEMO-0089.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0090,VENDOR-DEMO-0090,Fictional Supplier 0090,Demo Cotton Shirt 90,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000909,https://example.com/demo/SKU-DEMO-0090.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0091,VENDOR-DEMO-0091,Fictional Supplier 0091,Demo Cotton Shirt 91,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000916,https://example.com/demo/SKU-DEMO-0091.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0092,VENDOR-DEMO-0092,Fictional Supplier 0092,Demo Cotton Shirt 92,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000923,https://example.com/demo/SKU-DEMO-0092.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0093,VENDOR-DEMO-0093,Fictional Supplier 0093,Demo Cotton Shirt 93,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000930,https://example.com/demo/SKU-DEMO-0093.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0094,VENDOR-DEMO-0094,Fictional Supplier 0094,Demo Cotton Shirt 94,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000947,https://example.com/demo/SKU-DEMO-0094.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0095,VENDOR-DEMO-0095,Fictional Supplier 0095,Demo Cotton Shirt 95,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000954,https://example.com/demo/SKU-DEMO-0095.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0096,VENDOR-DEMO-0096,Fictional Supplier 0096,Demo Cotton Shirt 96,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000961,https://example.com/demo/SKU-DEMO-0096.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0097,VENDOR-DEMO-0097,Fictional Supplier 0097,Demo Cotton Shirt 97,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000978,https://example.com/demo/SKU-DEMO-0097.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0098,VENDOR-DEMO-0098,Fictional Supplier 0098,Demo Cotton Shirt 98,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000985,https://example.com/demo/SKU-DEMO-0098.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0099,VENDOR-DEMO-0099,Fictional Supplier 0099,Demo Cotton Shirt 99,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000000992,https://example.com/demo/SKU-DEMO-0099.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0100,VENDOR-DEMO-0100,Fictional Supplier 0100,Demo Cotton Shirt 100,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001005,https://example.com/demo/SKU-DEMO-0100.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0101,VENDOR-DEMO-0101,Fictional Supplier 0101,Demo Cotton Shirt 101,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001012,https://example.com/demo/SKU-DEMO-0101.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0102,VENDOR-DEMO-0102,Fictional Supplier 0102,Demo Cotton Shirt 102,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001029,https://example.com/demo/SKU-DEMO-0102.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0103,VENDOR-DEMO-0103,Fictional Supplier 0103,Demo Cotton Shirt 103,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001036,https://example.com/demo/SKU-DEMO-0103.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0104,VENDOR-DEMO-0104,Fictional Supplier 0104,Demo Cotton Shirt 104,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001043,https://example.com/demo/SKU-DEMO-0104.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0105,VENDOR-DEMO-0105,Fictional Supplier 0105,Demo Cotton Shirt 105,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001050,https://example.com/demo/SKU-DEMO-0105.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0106,VENDOR-DEMO-0106,Fictional Supplier 0106,Demo Cotton Shirt 106,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001067,https://example.com/demo/SKU-DEMO-0106.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0107,VENDOR-DEMO-0107,Fictional Supplier 0107,Demo Cotton Shirt 107,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001074,https://example.com/demo/SKU-DEMO-0107.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0108,VENDOR-DEMO-0108,Fictional Supplier 0108,Demo Cotton Shirt 108,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001081,https://example.com/demo/SKU-DEMO-0108.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0109,VENDOR-DEMO-0109,Fictional Supplier 0109,Demo Cotton Shirt 109,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001098,https://example.com/demo/SKU-DEMO-0109.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0110,VENDOR-DEMO-0110,Fictional Supplier 0110,Demo Cotton Shirt 110,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001104,https://example.com/demo/SKU-DEMO-0110.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0111,VENDOR-DEMO-0111,Fictional Supplier 0111,Demo Cotton Shirt 111,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001111,https://example.com/demo/SKU-DEMO-0111.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0112,VENDOR-DEMO-0112,Fictional Supplier 0112,Demo Cotton Shirt 112,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001128,https://example.com/demo/SKU-DEMO-0112.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0113,VENDOR-DEMO-0113,Fictional Supplier 0113,Demo Cotton Shirt 113,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001135,https://example.com/demo/SKU-DEMO-0113.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0114,VENDOR-DEMO-0114,Fictional Supplier 0114,Demo Cotton Shirt 114,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001142,https://example.com/demo/SKU-DEMO-0114.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0115,VENDOR-DEMO-0115,Fictional Supplier 0115,Demo Cotton Shirt 115,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001159,https://example.com/demo/SKU-DEMO-0115.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0116,VENDOR-DEMO-0116,Fictional Supplier 0116,Demo Cotton Shirt 116,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001166,https://example.com/demo/SKU-DEMO-0116.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0117,VENDOR-DEMO-0117,Fictional Supplier 0117,Demo Cotton Shirt 117,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001173,https://example.com/demo/SKU-DEMO-0117.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0118,VENDOR-DEMO-0118,Fictional Supplier 0118,Demo Cotton Shirt 118,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001180,https://example.com/demo/SKU-DEMO-0118.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0119,VENDOR-DEMO-0119,Fictional Supplier 0119,Demo Cotton Shirt 119,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001197,https://example.com/demo/SKU-DEMO-0119.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0120,VENDOR-DEMO-0120,Fictional Supplier 0120,Demo Cotton Shirt 120,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001203,https://example.com/demo/SKU-DEMO-0120.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0121,VENDOR-DEMO-0121,Fictional Supplier 0121,Demo Cotton Shirt 121,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001210,https://example.com/demo/SKU-DEMO-0121.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0122,VENDOR-DEMO-0122,Fictional Supplier 0122,Demo Cotton Shirt 122,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001227,https://example.com/demo/SKU-DEMO-0122.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0123,VENDOR-DEMO-0123,Fictional Supplier 0123,Demo Cotton Shirt 123,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001234,https://example.com/demo/SKU-DEMO-0123.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0124,VENDOR-DEMO-0124,Fictional Supplier 0124,Demo Cotton Shirt 124,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001241,https://example.com/demo/SKU-DEMO-0124.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0125,VENDOR-DEMO-0125,Fictional Supplier 0125,Demo Cotton Shirt 125,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001258,https://example.com/demo/SKU-DEMO-0125.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0126,VENDOR-DEMO-0126,Fictional Supplier 0126,Demo Cotton Shirt 126,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001265,https://example.com/demo/SKU-DEMO-0126.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0127,VENDOR-DEMO-0127,Fictional Supplier 0127,Demo Cotton Shirt 127,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001272,https://example.com/demo/SKU-DEMO-0127.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0128,VENDOR-DEMO-0128,Fictional Supplier 0128,Demo Cotton Shirt 128,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001289,https://example.com/demo/SKU-DEMO-0128.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0129,VENDOR-DEMO-0129,Fictional Supplier 0129,Demo Cotton Shirt 129,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001296,https://example.com/demo/SKU-DEMO-0129.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0130,VENDOR-DEMO-0130,Fictional Supplier 0130,Demo Cotton Shirt 130,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001302,https://example.com/demo/SKU-DEMO-0130.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0131,VENDOR-DEMO-0131,Fictional Supplier 0131,Demo Cotton Shirt 131,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001319,https://example.com/demo/SKU-DEMO-0131.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0132,VENDOR-DEMO-0132,Fictional Supplier 0132,Demo Cotton Shirt 132,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001326,https://example.com/demo/SKU-DEMO-0132.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0133,VENDOR-DEMO-0133,Fictional Supplier 0133,Demo Cotton Shirt 133,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001333,https://example.com/demo/SKU-DEMO-0133.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0134,VENDOR-DEMO-0134,Fictional Supplier 0134,Demo Cotton Shirt 134,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001340,https://example.com/demo/SKU-DEMO-0134.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0135,VENDOR-DEMO-0135,Fictional Supplier 0135,Demo Cotton Shirt 135,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001357,https://example.com/demo/SKU-DEMO-0135.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0136,VENDOR-DEMO-0136,Fictional Supplier 0136,Demo Cotton Shirt 136,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001364,https://example.com/demo/SKU-DEMO-0136.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0137,VENDOR-DEMO-0137,Fictional Supplier 0137,Demo Cotton Shirt 137,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001371,https://example.com/demo/SKU-DEMO-0137.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0138,VENDOR-DEMO-0138,Fictional Supplier 0138,Demo Cotton Shirt 138,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001388,https://example.com/demo/SKU-DEMO-0138.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0139,VENDOR-DEMO-0139,Fictional Supplier 0139,Demo Cotton Shirt 139,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001395,https://example.com/demo/SKU-DEMO-0139.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0140,VENDOR-DEMO-0140,Fictional Supplier 0140,Demo Cotton Shirt 140,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001401,https://example.com/demo/SKU-DEMO-0140.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0141,VENDOR-DEMO-0141,Fictional Supplier 0141,Demo Cotton Shirt 141,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001418,https://example.com/demo/SKU-DEMO-0141.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0142,VENDOR-DEMO-0142,Fictional Supplier 0142,Demo Cotton Shirt 142,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001425,https://example.com/demo/SKU-DEMO-0142.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0143,VENDOR-DEMO-0143,Fictional Supplier 0143,Demo Cotton Shirt 143,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001432,https://example.com/demo/SKU-DEMO-0143.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0144,VENDOR-DEMO-0144,Fictional Supplier 0144,Demo Cotton Shirt 144,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000001449,https://example.com/demo/SKU-DEMO-0144.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
