Vendor ID,Vendor Name,Division,Class,Sub-Class,Vendor Style,Description,Color,Case-pack,Cost,Reg Retail,Original Retail,Total Quantity,Location,Ship Dates,Cancel Dates,PO_ID,Brand Name,SKU,currency,gender
VENDOR-DEMO-0389,Fictional Supplier 0389,Menswear,Apparel,Shirts,DEMO-STYLE-0389,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0389,Fictional Demo Brand,SKU-DEMO-0389,INR,Men
VENDOR-DEMO-0390,Fictional Supplier 0390,Menswear,Apparel,Shirts,DEMO-STYLE-0390,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0390,Fictional Demo Brand,SKU-DEMO-0390,INR,Men
VENDOR-DEMO-0391,Fictional Supplier 0391,Menswear,Apparel,Shirts,DEMO-STYLE-0391,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0391,Fictional Demo Brand,SKU-DEMO-0391,INR,Men
VENDOR-DEMO-0392,Fictional Supplier 0392,Menswear,Apparel,Shirts,DEMO-STYLE-0392,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0392,Fictional Demo Brand,SKU-DEMO-0392,INR,Men
VENDOR-DEMO-0393,Fictional Supplier 0393,Menswear,Apparel,Shirts,DEMO-STYLE-0393,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0393,Fictional Demo Brand,SKU-DEMO-0393,INR,Men
VENDOR-DEMO-0394,Fictional Supplier 0394,Menswear,Apparel,Shirts,DEMO-STYLE-0394,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0394,Fictional Demo Brand,SKU-DEMO-0394,INR,Men
VENDOR-DEMO-0395,Fictional Supplier 0395,Menswear,Apparel,Shirts,DEMO-STYLE-0395,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0395,Fictional Demo Brand,SKU-DEMO-0395,INR,Men
VENDOR-DEMO-0396,Fictional Supplier 0396,Menswear,Apparel,Shirts,DEMO-STYLE-0396,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0396,Fictional Demo Brand,SKU-DEMO-0396,INR,Men
VENDOR-DEMO-0397,Fictional Supplier 0397,Menswear,Apparel,Shirts,DEMO-STYLE-0397,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0397,Fictional Demo Brand,SKU-DEMO-0397,INR,Men
VENDOR-DEMO-0398,Fictional Supplier 0398,Menswear,Apparel,Shirts,DEMO-STYLE-0398,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0398,Fictional Demo Brand,SKU-DEMO-0398,INR,Men
VENDOR-DEMO-0399,Fictional Supplier 0399,Menswear,Apparel,Shirts,DEMO-STYLE-0399,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0399,Fictional Demo Brand,SKU-DEMO-0399,INR,Men
VENDOR-DEMO-0400,Fictional Supplier 0400,Menswear,Apparel,Shirts,DEMO-STYLE-0400,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0400,Fictional Demo Brand,SKU-DEMO-0400,INR,Men
VENDOR-DEMO-0401,Fictional Supplier 0401,Menswear,Apparel,Shirts,DEMO-STYLE-0401,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0401,Fictional Demo Brand,SKU-DEMO-0401,INR,Men
VENDOR-DEMO-0402,Fictional Supplier 0402,Menswear,Apparel,Shirts,DEMO-STYLE-0402,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0402,Fictional Demo Brand,SKU-DEMO-0402,INR,Men
VENDOR-DEMO-0403,Fictional Supplier 0403,Menswear,Apparel,Shirts,DEMO-STYLE-0403,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0403,Fictional Demo Brand,SKU-DEMO-0403,INR,Men
VENDOR-DEMO-0404,Fictional Supplier 0404,Menswear,Apparel,Shirts,DEMO-STYLE-0404,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0404,Fictional Demo Brand,SKU-DEMO-0404,INR,Men
VENDOR-DEMO-0405,Fictional Supplier 0405,Menswear,Apparel,Shirts,DEMO-STYLE-0405,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0405,Fictional Demo Brand,SKU-DEMO-0405,INR,Men
VENDOR-DEMO-0406,Fictional Supplier 0406,Menswear,Apparel,Shirts,DEMO-STYLE-0406,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0406,Fictional Demo Brand,SKU-DEMO-0406,INR,Men
VENDOR-DEMO-0407,Fictional Supplier 0407,Menswear,Apparel,Shirts,DEMO-STYLE-0407,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0407,Fictional Demo Brand,SKU-DEMO-0407,INR,Men
VENDOR-DEMO-0408,Fictional Supplier 0408,Menswear,Apparel,Shirts,DEMO-STYLE-0408,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0408,Fictional Demo Brand,SKU-DEMO-0408,INR,Men
VENDOR-DEMO-0409,Fictional Supplier 0409,Menswear,Apparel,Shirts,DEMO-STYLE-0409,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0409,Fictional Demo Brand,SKU-DEMO-0409,INR,Men
VENDOR-DEMO-0410,Fictional Supplier 0410,Menswear,Apparel,Shirts,DEMO-STYLE-0410,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0410,Fictional Demo Brand,SKU-DEMO-0410,INR,Men
VENDOR-DEMO-0411,Fictional Supplier 0411,Menswear,Apparel,Shirts,DEMO-STYLE-0411,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0411,Fictional Demo Brand,SKU-DEMO-0411,INR,Men
VENDOR-DEMO-0412,Fictional Supplier 0412,Menswear,Apparel,Shirts,DEMO-STYLE-0412,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0412,Fictional Demo Brand,SKU-DEMO-0412,INR,Men
VENDOR-DEMO-0413,Fictional Supplier 0413,Menswear,Apparel,Shirts,DEMO-STYLE-0413,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0413,Fictional Demo Brand,SKU-DEMO-0413,INR,Men
VENDOR-DEMO-0414,Fictional Supplier 0414,Menswear,Apparel,Shirts,DEMO-STYLE-0414,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0414,Fictional Demo Brand,SKU-DEMO-0414,INR,Men
VENDOR-DEMO-0415,Fictional Supplier 0415,Menswear,Apparel,Shirts,DEMO-STYLE-0415,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0415,Fictional Demo Brand,SKU-DEMO-0415,INR,Men
VENDOR-DEMO-0416,Fictional Supplier 0416,Menswear,Apparel,Shirts,DEMO-STYLE-0416,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0416,Fictional Demo Brand,SKU-DEMO-0416,INR,Men
VENDOR-DEMO-0417,Fictional Supplier 0417,Menswear,Apparel,Shirts,DEMO-STYLE-0417,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0417,Fictional Demo Brand,SKU-DEMO-0417,INR,Men
VENDOR-DEMO-0418,Fictional Supplier 0418,Menswear,Apparel,Shirts,DEMO-STYLE-0418,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0418,Fictional Demo Brand,SKU-DEMO-0418,INR,Men
VENDOR-DEMO-0419,Fictional Supplier 0419,Menswear,Apparel,Shirts,DEMO-STYLE-0419,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0419,Fictional Demo Brand,SKU-DEMO-0419,INR,Men
VENDOR-DEMO-0420,Fictional Supplier 0420,Menswear,Apparel,Shirts,DEMO-STYLE-0420,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0420,Fictional Demo Brand,SKU-DEMO-0420,INR,Men
VENDOR-DEMO-0421,Fictional Supplier 0421,Menswear,Apparel,Shirts,DEMO-STYLE-0421,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0421,Fictional Demo Brand,SKU-DEMO-0421,INR,Men
VENDOR-DEMO-0422,Fictional Supplier 0422,Menswear,Apparel,Shirts,DEMO-STYLE-0422,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0422,Fictional Demo Brand,SKU-DEMO-0422,INR,Men
VENDOR-DEMO-0423,Fictional Supplier 0423,Menswear,Apparel,Shirts,DEMO-STYLE-0423,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0423,Fictional Demo Brand,SKU-DEMO-0423,INR,Men
VENDOR-DEMO-0424,Fictional Supplier 0424,Menswear,Apparel,Shirts,DEMO-STYLE-0424,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0424,Fictional Demo Brand,SKU-DEMO-0424,INR,Men
VENDOR-DEMO-0425,Fictional Supplier 0425,Menswear,Apparel,Shirts,DEMO-STYLE-0425,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0425,Fictional Demo Brand,SKU-DEMO-0425,INR,Men
VENDOR-DEMO-0426,Fictional Supplier 0426,Menswear,Apparel,Shirts,DEMO-STYLE-0426,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0426,Fictional Demo Brand,SKU-DEMO-0426,INR,Men
VENDOR-DEMO-0427,Fictional Supplier 0427,Menswear,Apparel,Shirts,DEMO-STYLE-0427,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0427,Fictional Demo Brand,SKU-DEMO-0427,INR,Men
VENDOR-DEMO-0428,Fictional Supplier 0428,Menswear,Apparel,Shirts,DEMO-STYLE-0428,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0428,Fictional Demo Brand,SKU-DEMO-0428,INR,Men
VENDOR-DEMO-0429,Fictional Supplier 0429,Menswear,Apparel,Shirts,DEMO-STYLE-0429,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0429,Fictional Demo Brand,SKU-DEMO-0429,INR,Men
VENDOR-DEMO-0430,Fictional Supplier 0430,Menswear,Apparel,Shirts,DEMO-STYLE-0430,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0430,Fictional Demo Brand,SKU-DEMO-0430,INR,Men
VENDOR-DEMO-0431,Fictional Supplier 0431,Menswear,Apparel,Shirts,DEMO-STYLE-0431,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0431,Fictional Demo Brand,SKU-DEMO-0431,INR,Men
VENDOR-DEMO-0432,Fictional Supplier 0432,Menswear,Apparel,Shirts,DEMO-STYLE-0432,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0432,Fictional Demo Brand,SKU-DEMO-0432,INR,Men
VENDOR-DEMO-0433,Fictional Supplier 0433,Menswear,Apparel,Shirts,DEMO-STYLE-0433,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0433,Fictional Demo Brand,SKU-DEMO-0433,INR,Men
VENDOR-DEMO-0434,Fictional Supplier 0434,Menswear,Apparel,Shirts,DEMO-STYLE-0434,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0434,Fictional Demo Brand,SKU-DEMO-0434,INR,Men
VENDOR-DEMO-0435,Fictional Supplier 0435,Menswear,Apparel,Shirts,DEMO-STYLE-0435,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0435,Fictional Demo Brand,SKU-DEMO-0435,INR,Men
VENDOR-DEMO-0436,Fictional Supplier 0436,Menswear,Apparel,Shirts,DEMO-STYLE-0436,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0436,Fictional Demo Brand,SKU-DEMO-0436,INR,Men
VENDOR-DEMO-0437,Fictional Supplier 0437,Menswear,Apparel,Shirts,DEMO-STYLE-0437,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0437,Fictional Demo Brand,SKU-DEMO-0437,INR,Men
VENDOR-DEMO-0438,Fictional Supplier 0438,Menswear,Apparel,Shirts,DEMO-STYLE-0438,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0438,Fictional Demo Brand,SKU-DEMO-0438,INR,Men
VENDOR-DEMO-0439,Fictional Supplier 0439,Menswear,Apparel,Shirts,DEMO-STYLE-0439,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0439,Fictional Demo Brand,SKU-DEMO-0439,INR,Men
VENDOR-DEMO-0440,Fictional Supplier 0440,Menswear,Apparel,Shirts,DEMO-STYLE-0440,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0440,Fictional Demo Brand,SKU-DEMO-0440,INR,Men
VENDOR-DEMO-0441,Fictional Supplier 0441,Menswear,Apparel,Shirts,DEMO-STYLE-0441,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0441,Fictional Demo Brand,SKU-DEMO-0441,INR,Men
VENDOR-DEMO-0442,Fictional Supplier 0442,Menswear,Apparel,Shirts,DEMO-STYLE-0442,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0442,Fictional Demo Brand,SKU-DEMO-0442,INR,Men
VENDOR-DEMO-0443,Fictional Supplier 0443,Menswear,Apparel,Shirts,DEMO-STYLE-0443,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0443,Fictional Demo Brand,SKU-DEMO-0443,INR,Men
VENDOR-DEMO-0444,Fictional Supplier 0444,Menswear,Apparel,Shirts,DEMO-STYLE-0444,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0444,Fictional Demo Brand,SKU-DEMO-0444,INR,Men
VENDOR-DEMO-0445,Fictional Supplier 0445,Menswear,Apparel,Shirts,DEMO-STYLE-0445,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0445,Fictional Demo Brand,SKU-DEMO-0445,INR,Men
VENDOR-DEMO-0446,Fictional Supplier 0446,Menswear,Apparel,Shirts,DEMO-STYLE-0446,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0446,Fictional Demo Brand,SKU-DEMO-0446,INR,Men
VENDOR-DEMO-0447,Fictional Supplier 0447,Menswear,Apparel,Shirts,DEMO-STYLE-0447,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0447,Fictional Demo Brand,SKU-DEMO-0447,INR,Men
VENDOR-DEMO-0448,Fictional Supplier 0448,Menswear,Apparel,Shirts,DEMO-STYLE-0448,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0448,Fictional Demo Brand,SKU-DEMO-0448,INR,Men
VENDOR-DEMO-0449,Fictional Supplier 0449,Menswear,Apparel,Shirts,DEMO-STYLE-0449,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0449,Fictional Demo Brand,SKU-DEMO-0449,INR,Men
VENDOR-DEMO-0450,Fictional Supplier 0450,Menswear,Apparel,Shirts,DEMO-STYLE-0450,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0450,Fictional Demo Brand,SKU-DEMO-0450,INR,Men
VENDOR-DEMO-0451,Fictional Supplier 0451,Menswear,Apparel,Shirts,DEMO-STYLE-0451,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0451,Fictional Demo Brand,SKU-DEMO-0451,INR,Men
VENDOR-DEMO-0452,Fictional Supplier 0452,Menswear,Apparel,Shirts,DEMO-STYLE-0452,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0452,Fictional Demo Brand,SKU-DEMO-0452,INR,Men
VENDOR-DEMO-0453,Fictional Supplier 0453,Menswear,Apparel,Shirts,DEMO-STYLE-0453,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0453,Fictional Demo Brand,SKU-DEMO-0453,INR,Men
VENDOR-DEMO-0454,Fictional Supplier 0454,Menswear,Apparel,Shirts,DEMO-STYLE-0454,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0454,Fictional Demo Brand,SKU-DEMO-0454,INR,Men
VENDOR-DEMO-0455,Fictional Supplier 0455,Menswear,Apparel,Shirts,DEMO-STYLE-0455,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0455,Fictional Demo Brand,SKU-DEMO-0455,INR,Men
VENDOR-DEMO-0456,Fictional Supplier 0456,Menswear,Apparel,Shirts,DEMO-STYLE-0456,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0456,Fictional Demo Brand,SKU-DEMO-0456,INR,Men
VENDOR-DEMO-0457,Fictional Supplier 0457,Menswear,Apparel,Shirts,DEMO-STYLE-0457,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0457,Fictional Demo Brand,SKU-DEMO-0457,INR,Men
VENDOR-DEMO-0458,Fictional Supplier 0458,Menswear,Apparel,Shirts,DEMO-STYLE-0458,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0458,Fictional Demo Brand,SKU-DEMO-0458,INR,Men
VENDOR-DEMO-0459,Fictional Supplier 0459,Menswear,Apparel,Shirts,DEMO-STYLE-0459,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0459,Fictional Demo Brand,SKU-DEMO-0459,INR,Men
VENDOR-DEMO-0460,Fictional Supplier 0460,Menswear,Apparel,Shirts,DEMO-STYLE-0460,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0460,Fictional Demo Brand,SKU-DEMO-0460,INR,Men
VENDOR-DEMO-0461,Fictional Supplier 0461,Menswear,Apparel,Shirts,DEMO-STYLE-0461,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0461,Fictional Demo Brand,SKU-DEMO-0461,INR,Men
VENDOR-DEMO-0462,Fictional Supplier 0462,Menswear,Apparel,Shirts,DEMO-STYLE-0462,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0462,Fictional Demo Brand,SKU-DEMO-0462,INR,Men
VENDOR-DEMO-0463,Fictional Supplier 0463,Menswear,Apparel,Shirts,DEMO-STYLE-0463,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0463,Fictional Demo Brand,SKU-DEMO-0463,INR,Men
VENDOR-DEMO-0464,Fictional Supplier 0464,Menswear,Apparel,Shirts,DEMO-STYLE-0464,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0464,Fictional Demo Brand,SKU-DEMO-0464,INR,Men
VENDOR-DEMO-0465,Fictional Supplier 0465,Menswear,Apparel,Shirts,DEMO-STYLE-0465,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0465,Fictional Demo Brand,SKU-DEMO-0465,INR,Men
VENDOR-DEMO-0466,Fictional Supplier 0466,Menswear,Apparel,Shirts,DEMO-STYLE-0466,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0466,Fictional Demo Brand,SKU-DEMO-0466,INR,Men
VENDOR-DEMO-0467,Fictional Supplier 0467,Menswear,Apparel,Shirts,DEMO-STYLE-0467,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0467,Fictional Demo Brand,SKU-DEMO-0467,INR,Men
VENDOR-DEMO-0468,Fictional Supplier 0468,Menswear,Apparel,Shirts,DEMO-STYLE-0468,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0468,Fictional Demo Brand,SKU-DEMO-0468,INR,Men
VENDOR-DEMO-0469,Fictional Supplier 0469,Menswear,Apparel,Shirts,DEMO-STYLE-0469,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0469,Fictional Demo Brand,SKU-DEMO-0469,INR,Men
VENDOR-DEMO-0470,Fictional Supplier 0470,Menswear,Apparel,Shirts,DEMO-STYLE-0470,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0470,Fictional Demo Brand,SKU-DEMO-0470,INR,Men
VENDOR-DEMO-0471,Fictional Supplier 0471,Menswear,Apparel,Shirts,DEMO-STYLE-0471,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0471,Fictional Demo Brand,SKU-DEMO-0471,INR,Men
VENDOR-DEMO-0472,Fictional Supplier 0472,Menswear,Apparel,Shirts,DEMO-STYLE-0472,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0472,Fictional Demo Brand,SKU-DEMO-0472,INR,Men
VENDOR-DEMO-0473,Fictional Supplier 0473,Menswear,Apparel,Shirts,DEMO-STYLE-0473,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0473,Fictional Demo Brand,SKU-DEMO-0473,INR,Men
VENDOR-DEMO-0474,Fictional Supplier 0474,Menswear,Apparel,Shirts,DEMO-STYLE-0474,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0474,Fictional Demo Brand,SKU-DEMO-0474,INR,Men
VENDOR-DEMO-0475,Fictional Supplier 0475,Menswear,Apparel,Shirts,DEMO-STYLE-0475,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0475,Fictional Demo Brand,SKU-DEMO-0475,INR,Men
VENDOR-DEMO-0476,Fictional Supplier 0476,Menswear,Apparel,Shirts,DEMO-STYLE-0476,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0476,Fictional Demo Brand,SKU-DEMO-0476,INR,Men
VENDOR-DEMO-0477,Fictional Supplier 0477,Menswear,Apparel,Shirts,DEMO-STYLE-0477,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0477,Fictional Demo Brand,SKU-DEMO-0477,INR,Men
VENDOR-DEMO-0478,Fictional Supplier 0478,Menswear,Apparel,Shirts,DEMO-STYLE-0478,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0478,Fictional Demo Brand,SKU-DEMO-0478,INR,Men
VENDOR-DEMO-0479,Fictional Supplier 0479,Menswear,Apparel,Shirts,DEMO-STYLE-0479,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0479,Fictional Demo Brand,SKU-DEMO-0479,INR,Men
VENDOR-DEMO-0480,Fictional Supplier 0480,Menswear,Apparel,Shirts,DEMO-STYLE-0480,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0480,Fictional Demo Brand,SKU-DEMO-0480,INR,Men
VENDOR-DEMO-0481,Fictional Supplier 0481,Menswear,Apparel,Shirts,DEMO-STYLE-0481,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0481,Fictional Demo Brand,SKU-DEMO-0481,INR,Men
VENDOR-DEMO-0482,Fictional Supplier 0482,Menswear,Apparel,Shirts,DEMO-STYLE-0482,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0482,Fictional Demo Brand,SKU-DEMO-0482,INR,Men
VENDOR-DEMO-0483,Fictional Supplier 0483,Menswear,Apparel,Shirts,DEMO-STYLE-0483,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0483,Fictional Demo Brand,SKU-DEMO-0483,INR,Men
VENDOR-DEMO-0484,Fictional Supplier 0484,Menswear,Apparel,Shirts,DEMO-STYLE-0484,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0484,Fictional Demo Brand,SKU-DEMO-0484,INR,Men
VENDOR-DEMO-0485,Fictional Supplier 0485,Menswear,Apparel,Shirts,DEMO-STYLE-0485,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0485,Fictional Demo Brand,SKU-DEMO-0485,INR,Men
